0.000000e+00	63
1.000000e-03	141
2.000000e-03	124
3.000000e-03	128
4.000000e-03	120
5.000000e-03	134
6.000000e-03	137
7.000000e-03	134
8.000000e-03	120
9.000000e-03	138
1.000000e-02	149
1.100000e-02	147
1.200000e-02	139
1.300000e-02	122
1.400000e-02	130
1.500000e-02	129
1.600000e-02	122
1.700000e-02	133
1.800000e-02	131
1.900000e-02	134
2.000000e-02	127
2.100000e-02	159
2.200000e-02	128
2.300000e-02	144
2.400000e-02	130
2.500000e-02	137
2.600000e-02	124
2.700000e-02	118
2.800000e-02	148
2.900000e-02	169
3.000000e-02	150
3.100000e-02	137
3.200000e-02	133
3.300000e-02	132
3.400000e-02	138
3.500000e-02	121
3.600000e-02	132
3.700000e-02	130
3.800000e-02	123
3.900000e-02	124
4.000000e-02	131
4.100000e-02	149
4.200000e-02	129
4.300000e-02	131
4.400000e-02	153
4.500000e-02	127
4.600000e-02	120
4.700000e-02	139
4.800000e-02	133
4.900000e-02	157
5.000000e-02	128
5.100000e-02	139
5.200000e-02	151
5.300000e-02	158
5.400000e-02	145
5.500000e-02	163
5.600000e-02	141
5.700000e-02	141
5.800000e-02	134
5.900000e-02	180
6.000000e-02	152
6.100000e-02	150
6.200000e-02	154
6.300000e-02	144
6.400000e-02	153
6.500000e-02	147
6.600000e-02	143
6.700000e-02	137
6.800000e-02	156
6.900000e-02	142
7.000000e-02	143
7.100000e-02	148
7.200000e-02	131
7.300000e-02	155
7.400000e-02	157
7.500000e-02	161
7.600000e-02	156
7.700000e-02	163
7.800000e-02	144
7.900000e-02	144
8.000000e-02	158
8.100000e-02	136
8.200000e-02	144
8.300000e-02	151
8.400000e-02	144
8.500000e-02	155
8.600000e-02	149
8.700000e-02	171
8.800000e-02	145
8.900000e-02	147
9.000000e-02	143
9.100000e-02	150
9.200000e-02	169
9.300000e-02	158
9.400000e-02	156
9.500000e-02	168
9.600000e-02	163
9.700000e-02	181
9.800000e-02	180
9.900000e-02	188
1.000000e-01	168
1.010000e-01	168
1.020000e-01	172
1.030000e-01	154
1.040000e-01	173
1.050000e-01	152
1.060000e-01	159
1.070000e-01	168
1.080000e-01	163
1.090000e-01	168
1.100000e-01	162
1.110000e-01	159
1.120000e-01	167
1.130000e-01	156
1.140000e-01	185
1.150000e-01	152
1.160000e-01	194
1.170000e-01	184
1.180000e-01	189
1.190000e-01	170
1.200000e-01	163
1.210000e-01	187
1.220000e-01	179
1.230000e-01	173
1.240000e-01	199
1.250000e-01	162
1.260000e-01	167
1.270000e-01	183
1.280000e-01	178
1.290000e-01	159
1.300000e-01	174
1.310000e-01	188
1.320000e-01	185
1.330000e-01	188
1.340000e-01	160
1.350000e-01	192
1.360000e-01	176
1.370000e-01	170
1.380000e-01	206
1.390000e-01	195
1.400000e-01	186
1.410000e-01	178
1.420000e-01	208
1.430000e-01	208
1.440000e-01	158
1.450000e-01	161
1.460000e-01	211
1.470000e-01	175
1.480000e-01	164
1.490000e-01	171
1.500000e-01	182
1.510000e-01	184
1.520000e-01	216
1.530000e-01	184
1.540000e-01	196
1.550000e-01	192
1.560000e-01	206
1.570000e-01	221
1.580000e-01	202
1.590000e-01	199
1.600000e-01	191
1.610000e-01	187
1.620000e-01	197
1.630000e-01	211
1.640000e-01	211
1.650000e-01	191
1.660000e-01	208
1.670000e-01	211
1.680000e-01	187
1.690000e-01	225
1.700000e-01	215
1.710000e-01	201
1.720000e-01	218
1.730000e-01	219
1.740000e-01	236
1.750000e-01	219
1.760000e-01	197
1.770000e-01	211
1.780000e-01	216
1.790000e-01	225
1.800000e-01	199
1.810000e-01	201
1.820000e-01	208
1.830000e-01	217
1.840000e-01	217
1.850000e-01	208
1.860000e-01	216
1.870000e-01	240
1.880000e-01	199
1.890000e-01	241
1.900000e-01	212
1.910000e-01	223
1.920000e-01	227
1.930000e-01	188
1.940000e-01	212
1.950000e-01	218
1.960000e-01	207
1.970000e-01	206
1.980000e-01	253
1.990000e-01	203
2.000000e-01	235
2.010000e-01	202
2.020000e-01	206
2.030000e-01	167
2.040000e-01	220
2.050000e-01	213
2.060000e-01	186
2.070000e-01	208
2.080000e-01	200
2.090000e-01	212
2.100000e-01	209
2.110000e-01	214
2.120000e-01	211
2.130000e-01	234
2.140000e-01	213
2.150000e-01	198
2.160000e-01	211
2.170000e-01	213
2.180000e-01	214
2.190000e-01	212
2.200000e-01	200
2.210000e-01	216
2.220000e-01	216
2.230000e-01	192
2.240000e-01	226
2.250000e-01	203
2.260000e-01	204
2.270000e-01	201
2.280000e-01	197
2.290000e-01	200
2.300000e-01	213
2.310000e-01	196
2.320000e-01	193
2.330000e-01	216
2.340000e-01	218
2.350000e-01	225
2.360000e-01	171
2.370000e-01	230
2.380000e-01	209
2.390000e-01	217
2.400000e-01	210
2.410000e-01	216
2.420000e-01	190
2.430000e-01	187
2.440000e-01	191
2.450000e-01	226
2.460000e-01	225
2.470000e-01	194
2.480000e-01	198
2.490000e-01	229
2.500000e-01	207
2.510000e-01	201
2.520000e-01	222
2.530000e-01	195
2.540000e-01	231
2.550000e-01	212
2.560000e-01	214
2.570000e-01	211
2.580000e-01	183
2.590000e-01	173
2.600000e-01	229
2.610000e-01	186
2.620000e-01	212
2.630000e-01	195
2.640000e-01	195
2.650000e-01	193
2.660000e-01	179
2.670000e-01	196
2.680000e-01	207
2.690000e-01	215
2.700000e-01	210
2.710000e-01	211
2.720000e-01	188
2.730000e-01	193
2.740000e-01	191
2.750000e-01	206
2.760000e-01	170
2.770000e-01	182
2.780000e-01	197
2.790000e-01	202
2.800000e-01	196
2.810000e-01	210
2.820000e-01	185
2.830000e-01	198
2.840000e-01	218
2.850000e-01	189
2.860000e-01	206
2.870000e-01	211
2.880000e-01	215
2.890000e-01	206
2.900000e-01	214
2.910000e-01	197
2.920000e-01	251
2.930000e-01	208
2.940000e-01	241
2.950000e-01	237
2.960000e-01	206
2.970000e-01	216
2.980000e-01	197
2.990000e-01	199
3.000000e-01	209
3.010000e-01	196
3.020000e-01	206
3.030000e-01	222
3.040000e-01	199
3.050000e-01	201
3.060000e-01	230
3.070000e-01	196
3.080000e-01	235
3.090000e-01	217
3.100000e-01	191
3.110000e-01	220
3.120000e-01	209
3.130000e-01	231
3.140000e-01	192
3.150000e-01	184
3.160000e-01	213
3.170000e-01	213
3.180000e-01	213
3.190000e-01	221
3.200000e-01	231
3.210000e-01	208
3.220000e-01	223
3.230000e-01	204
3.240000e-01	192
3.250000e-01	233
3.260000e-01	215
3.270000e-01	232
3.280000e-01	203
3.290000e-01	192
3.300000e-01	226
3.310000e-01	221
3.320000e-01	231
3.330000e-01	216
3.340000e-01	204
